"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1303393","774553b1da57f7fb14d940c1f5ba136a61d01c1e5336bd16b8bc3ee5fe53a28a999687cef9b960b0886a5dc7e8d419760f30d1b9e21967d3c53ae7979dc337f6",,"2022-03-22T18:30:00.000","2","DRIVER",,"1237798",,"DODGE","RAM 1500 VAN",,,"NONE","PICKUP","OTHER","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303421","ae06e6663c7e64356932eb6927b68e7f4900cb1a50a4ccc0f31c09874e15c86e9c4dd8d87b7f35b578ed4f09a0783e727b4e35000a530f7c22c0809cc79f9ac4",,"2022-03-22T18:20:00.000","1","DRIVER",,"1237833",,"NISSAN","SENTRA","IL","2016","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303422","ae06e6663c7e64356932eb6927b68e7f4900cb1a50a4ccc0f31c09874e15c86e9c4dd8d87b7f35b578ed4f09a0783e727b4e35000a530f7c22c0809cc79f9ac4",,"2022-03-22T18:20:00.000","2","DRIVER","1","1237832",,"MINI","CLUBMAN","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303404","0eae07519e649007fee461249ade1f5763615fcd087c97661578d373cf29109a191717a4cc25b48fd03b100d450e39b6365fa004c2ee1c313591faf0b8fd0af1",,"2022-03-22T18:10:00.000","1","DRIVER",,"1237805",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303405","0eae07519e649007fee461249ade1f5763615fcd087c97661578d373cf29109a191717a4cc25b48fd03b100d450e39b6365fa004c2ee1c313591faf0b8fd0af1",,"2022-03-22T18:10:00.000","2","DRIVERLESS",,"1237808",,"HONDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","NONE","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,,,"Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303383","03ababd3df27720b48c67cdf9bde1c7a365d6785b558cbd218303d7b646ddaecc10e1cbcc2bfa272c62679b97024ac9dbb56318e4643505c3633d1ad75ff524b",,"2022-03-22T18:08:00.000","1","DRIVER","3","1237819",,"JEEP","GRAND CHEROKEE","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"4",,,,"Y",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303384","03ababd3df27720b48c67cdf9bde1c7a365d6785b558cbd218303d7b646ddaecc10e1cbcc2bfa272c62679b97024ac9dbb56318e4643505c3633d1ad75ff524b",,"2022-03-22T18:08:00.000","2","DRIVER","1","1237790",,"HONDA","CIVIC","IL","2008","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303362","e520d2008fbf7b49d4b7baed36c6291a9340b2b6655c4d21b236853413f81cdeda77cb554f24a9f85171596f9511588a6c344570dedaf3a7b0bc6cf43cfcc102",,"2022-03-22T18:00:00.000","1","DRIVER",,"1237769",,"TOYOTA","CAMRY","IL","2011","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303363","e520d2008fbf7b49d4b7baed36c6291a9340b2b6655c4d21b236853413f81cdeda77cb554f24a9f85171596f9511588a6c344570dedaf3a7b0bc6cf43cfcc102",,"2022-03-22T18:00:00.000","2","DRIVER",,"1237775",,"TOYOTA","SIENNA","IL","2022","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303380","ce95b203bc55f6d5f4af51aa72391fa5079f3f2e47e93d173a7f65b4d32576945cd05ea50185eb70bbeea9c500ca21e0b493e00e81ab857527c7b1d6ef7c3f92",,"2022-03-22T17:54:00.000","1","DRIVER","2","1237785",,"CHRYSLER","TOWN & COUNTRY","IN","2008","UNKNOWN","VAN/MINI-VAN","PERSONAL","N","STRAIGHT AHEAD","Y",,"3",,"cpd","pound 1",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303381","ce95b203bc55f6d5f4af51aa72391fa5079f3f2e47e93d173a7f65b4d32576945cd05ea50185eb70bbeea9c500ca21e0b493e00e81ab857527c7b1d6ef7c3f92",,"2022-03-22T17:54:00.000","2","DRIVER",,"1237795",,"JEEP","GLADIATOR","IL","2020","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303410","6c35afe8566e4a56d4177c1082660996b01c3a0451c9fcafde4b0855c6794a42e2410b56db84104062c433973ea470f7a146095adc2b52e578f5c7698f84c3b3",,"2022-03-22T17:51:00.000","1","DRIVER",,"1237822",,"NISSAN","OTHER (EXPLAIN IN NARRATIVE)","IL","2015","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303411","6c35afe8566e4a56d4177c1082660996b01c3a0451c9fcafde4b0855c6794a42e2410b56db84104062c433973ea470f7a146095adc2b52e578f5c7698f84c3b3",,"2022-03-22T17:51:00.000","2","DRIVER",,"1237826",,"FORD","ESCAPE","IL","2021","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303356","e6bf2ca0ec8b5af0f3c308ca57eca5ec7cc38cc425998a337decf2625d260c717990f60eaa6e4000ffaacc7ecbbc1ad45461c6b3092a0b3cd522c7402eea5246",,"2022-03-22T17:50:00.000","1","DRIVER",,"1237765",,"HONDA","ODYSSEY","IL","2011","UNKNOWN","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303357","e6bf2ca0ec8b5af0f3c308ca57eca5ec7cc38cc425998a337decf2625d260c717990f60eaa6e4000ffaacc7ecbbc1ad45461c6b3092a0b3cd522c7402eea5246",,"2022-03-22T17:50:00.000","2","DRIVER",,"1237772",,"BMW","328I","IN","2014","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303439","8c00ead06d53210872cb4426678fea5daefdce37f98b32138c9bedb8ad9da73d68afcd4a2057197d3398c7b0495a1456b36ea4e26627055b4207cf97d05edd68",,"2022-03-22T17:40:00.000","1","DRIVER",,"1237847",,"NISSAN","MURANO",,"2013","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303440","8c00ead06d53210872cb4426678fea5daefdce37f98b32138c9bedb8ad9da73d68afcd4a2057197d3398c7b0495a1456b36ea4e26627055b4207cf97d05edd68",,"2022-03-22T17:40:00.000","2","PARKED",,"1237848",,"HONDA","ACCORD",,"2018","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,,"Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303400","b5ea0911a6f6dc68d829d27b47b2bf315e922177ea3f4025617e9257cd895c642f5b34a46489bfd67e6971223d10f89a12061eb54b317f7c4c9a25d1b7b8b783",,"2022-03-22T17:39:00.000","1","DRIVER",,"1237806",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303401","b5ea0911a6f6dc68d829d27b47b2bf315e922177ea3f4025617e9257cd895c642f5b34a46489bfd67e6971223d10f89a12061eb54b317f7c4c9a25d1b7b8b783",,"2022-03-22T17:39:00.000","2","DRIVER",,"1237814",,"HONDA","CR-V","IL",,"NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,"Y","Y","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303430","3e857482e744181b40fb37a76469e3df81323fca052e1196246001fe53a1172db910e79791450a90f12253cf1e5e4bb918f0e99c626d334308fb21ab3a6c51cb",,"2022-03-22T17:30:00.000","1","DRIVER",,"1237840","Y","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IL","2016","NONE","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - MULTI-UNIT","W","TURNING RIGHT","Y",,"1",,"Maximum Towing and Recovery",,,,,"Y",,,,,,"N",,,,,"ROOF","14288","3219115",,,"DRIVER",,"LG EXPRESS GROUP","IL","BATTENDORF",,,,"N","N",,"N",,"N","N",,,,,"53",,"53","6","TRACTOR/SEMI-TRAILER","OTHER","UNKNOWN","N","N",
"1303347","64006d035c3a583abef87f075a7ea103c7cee43b2a26b255db266f5a3337e4d7aa63efc89b1cbfed16bf7028d32d3fcec30dd71a179f05a8b01d16991ad14fa8",,"2022-03-22T17:28:00.000","1","DRIVER",,"1237753",,"NISSAN","X-TERRA","IL","2002","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303348","64006d035c3a583abef87f075a7ea103c7cee43b2a26b255db266f5a3337e4d7aa63efc89b1cbfed16bf7028d32d3fcec30dd71a179f05a8b01d16991ad14fa8",,"2022-03-22T17:28:00.000","2","DRIVER",,"1237761",,"CHEVROLET","MALIBU","IL","2010","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303368","bceb4dde4c710cb3d46651e20ae415310ed100abe5e17c6d26ae5de318809569e098023a048f78db9fa5d91256b827e4813ee6090cd07a7216c73bbeef39a21b",,"2022-03-22T17:17:00.000","1","DRIVER",,"1237779",,"NEW FLYER","DE60LFR","IL","2012","UNKNOWN","BUS OVER 15 PASS.","CTA","N","CHANGING LANES",,,"1",,,,,,,,,,,,"Y","Y",,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303369","bceb4dde4c710cb3d46651e20ae415310ed100abe5e17c6d26ae5de318809569e098023a048f78db9fa5d91256b827e4813ee6090cd07a7216c73bbeef39a21b",,"2022-03-22T17:17:00.000","2","DRIVER",,"1237786",,"HONDA","ACCORD","IL","2019","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303349","c8506070486cc62d756580b587d31404b7d1fc00cd726573a6975befb4eba5203dafdaf30af8c7c80c3b1b7e85669ee6d816e5a0d2f657f0ac7b08a5830c1081",,"2022-03-22T17:14:00.000","1","DRIVER",,"1237749",,"KIA","SORENTO","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303350","c8506070486cc62d756580b587d31404b7d1fc00cd726573a6975befb4eba5203dafdaf30af8c7c80c3b1b7e85669ee6d816e5a0d2f657f0ac7b08a5830c1081",,"2022-03-22T17:14:00.000","2","DRIVER",,"1237754",,"BMW","X3","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303351","c8506070486cc62d756580b587d31404b7d1fc00cd726573a6975befb4eba5203dafdaf30af8c7c80c3b1b7e85669ee6d816e5a0d2f657f0ac7b08a5830c1081",,"2022-03-22T17:14:00.000","3","PARKED",,"1237756",,"CHEVROLET","COBALT","IL","2005","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303379","d5fa493d9a0924f4980d32cb0c874ac26f86ed1e6e73eec685e36afec76ef8f13dd4bcef8938e7c3d13df5885dcd1f79e28bd73a0282ca0255544864fb66c085",,"2022-03-22T17:11:00.000","1","DRIVER",,"1237784",,"CHEVROLET","MALIBU","IL","2017","UNKNOWN","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,"Y","Y","Y","Y","Y",,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303370","0590c7a9b5cafea1df662ffba476835629314d533ff9ec0314ada9b07a18f602119ad6f952706c8099597be133ed83153ebfe2b67409b6794367708f7ede51b0",,"2022-03-22T17:10:00.000","1","DRIVER","2","1237780",,"HONDA","CR-V","IL","2002","NONE","PASSENGER","PERSONAL","W","U-TURN",,,"3",,,,,,,,,,,"Y","Y","Y",,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303371","0590c7a9b5cafea1df662ffba476835629314d533ff9ec0314ada9b07a18f602119ad6f952706c8099597be133ed83153ebfe2b67409b6794367708f7ede51b0",,"2022-03-22T17:10:00.000","2","DRIVER","2","1237804",,"BUICK","REGAL","IL","2002","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303306","82eba3a8a5488b623f462a3ec9120d4852e45e81ce6c8d90d4dba77db0120b6518ac09348c9ad389d55bb4f1c2d7ba10aeae8f890fce7954c6dd3f79953752e5",,"2022-03-22T17:05:00.000","1","DRIVER","1","1237720",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL","2007","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303307","82eba3a8a5488b623f462a3ec9120d4852e45e81ce6c8d90d4dba77db0120b6518ac09348c9ad389d55bb4f1c2d7ba10aeae8f890fce7954c6dd3f79953752e5",,"2022-03-22T17:05:00.000","2","DRIVER",,"1237732",,"FORD","ESCAPE","IL","2020","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303374","840500a7711f6ba432932407c8e167c63da8cb3355edc58fe74fbc36cc09cea94b7349b0e091ec1f297fa4082ec07fe6470db6fe39b4284c1655cc88e2813add",,"2022-03-22T17:05:00.000","1","DRIVER",,"1237781",,"VOLKSWAGEN","JETTA","TN","2016","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303375","840500a7711f6ba432932407c8e167c63da8cb3355edc58fe74fbc36cc09cea94b7349b0e091ec1f297fa4082ec07fe6470db6fe39b4284c1655cc88e2813add",,"2022-03-22T17:05:00.000","2","DRIVER","1","1237793",,"TOYOTA","RAV4","IL","2015","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"2",,"PRIVATE TOW",,,"Y","Y","Y",,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303313","ede2ce65a63ddd916615e33bee88e195be1fb5680b82f92d086fbf3adea8f73351c69aea0cf7c1b33f1532249fc674f362ff1b14554a809a8b8b4fa44eedc296",,"2022-03-22T17:05:00.000","1","DRIVER",,"1237717",,"HONDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2008","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303314","ede2ce65a63ddd916615e33bee88e195be1fb5680b82f92d086fbf3adea8f73351c69aea0cf7c1b33f1532249fc674f362ff1b14554a809a8b8b4fa44eedc296",,"2022-03-22T17:05:00.000","2","DRIVER",,"1237725",,"CHRYSLER","PACIFICA","IL","2004","UNKNOWN","PASSENGER","PERSONAL","N","UNKNOWN/NA",,,"1",,,,,"Y",,"Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303337","134bba7fbedfec54be2ab2199cd2e741a8aa68a2d6ddf8962fa54bdd8311467fef5483adfc51bc3a7083bc1af7675389c963860452f256250f5f94d57fbdbd90",,"2022-03-22T17:02:00.000","1","DRIVER",,"1237740",,"DODGE","CHARGER",,,"NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303507","a8e8fb7e4f258b5f09fc1e9a5745620425cf6a60f1afb7f34e80ac6a791fac4eb9fb8a9c70832360820afef4385beee4550a8836f51eb23946d77d2bad607bcb",,"2022-03-22T17:00:00.000","1","DRIVER",,"1237918",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303508","a8e8fb7e4f258b5f09fc1e9a5745620425cf6a60f1afb7f34e80ac6a791fac4eb9fb8a9c70832360820afef4385beee4550a8836f51eb23946d77d2bad607bcb",,"2022-03-22T17:00:00.000","2","PARKED",,"1237917",,"FORD","F150","IL","2005","NONE","VAN/MINI-VAN","NOT IN USE","W","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303315","f864bf99719cef6346effc74d5eb1eea7734642069284e1a098aaca1b8ec5cdeef698863c5238b22df4e5f10174c6c61e79155c7f43c6235ff0e87e5ca53c713",,"2022-03-22T17:00:00.000","1","DRIVER",,"1237721",,"DODGE","CHARGER",,,"NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303316","f864bf99719cef6346effc74d5eb1eea7734642069284e1a098aaca1b8ec5cdeef698863c5238b22df4e5f10174c6c61e79155c7f43c6235ff0e87e5ca53c713",,"2022-03-22T17:00:00.000","2","DRIVER",,"1237727",,"FORD","F150","VT","2018","NONE","PICKUP","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303321","7a3c7d90ad1f4edc36198fee8d36ec90f556722a0ae1d12cd16128f4c39e230fcc6825e874ac8fc84f9f569f6b14d68485085b915e7df9084cf00dbe42eb0b1f",,"2022-03-22T16:50:00.000","1","DRIVER",,"1237724",,"LEXUS","RX350","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y","Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303322","7a3c7d90ad1f4edc36198fee8d36ec90f556722a0ae1d12cd16128f4c39e230fcc6825e874ac8fc84f9f569f6b14d68485085b915e7df9084cf00dbe42eb0b1f",,"2022-03-22T16:50:00.000","2","DRIVER",,"1237737",,"NISSAN","SENTRA","IL","2007","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303331","ac93411753e89d0eaece73252ebdd6a5f711797f669a5b2113c7c9e39b2e77c1e9566bc6b22970882b49da801735664de29ac639d85726e768705c97945eef59",,"2022-03-22T16:50:00.000","1","DRIVER",,"1237746",,"TOYOTA","CAMRY","IL","2005","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303332","ac93411753e89d0eaece73252ebdd6a5f711797f669a5b2113c7c9e39b2e77c1e9566bc6b22970882b49da801735664de29ac639d85726e768705c97945eef59",,"2022-03-22T16:50:00.000","2","DRIVER",,"1237757",,"TOYOTA","HIGHLANDER","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303372","bf11d278edd326b20dc4dee71a0e6ebda6dd412e52a001eb48957224316b7cc4f68c8c2bf2cb529a48d901adf2e433eb850ddea462d0e7f7c49ba1144d7cad73",,"2022-03-22T16:50:00.000","1","DRIVER","2","1237821",,"NISSAN","PATHFINDER",,"2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","TURNING LEFT",,,"3",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303373","bf11d278edd326b20dc4dee71a0e6ebda6dd412e52a001eb48957224316b7cc4f68c8c2bf2cb529a48d901adf2e433eb850ddea462d0e7f7c49ba1144d7cad73",,"2022-03-22T16:50:00.000","2","DRIVER",,"1237817",,"HONDA","ACCORD",,"2012","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303343","2cfe46e4c2211731e0e070e5b19fc29b13f5578c871becc928cac3b59937ff52d5f313ab9192ac68301b9ce9efb979c54e3c9dbd87516be0ed3ccf3e4ef2e53f",,"2022-03-22T16:45:00.000","1","DRIVER",,"1237747",,"ACURA","ZDX","IL","2020","NONE","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303344","2cfe46e4c2211731e0e070e5b19fc29b13f5578c871becc928cac3b59937ff52d5f313ab9192ac68301b9ce9efb979c54e3c9dbd87516be0ed3ccf3e4ef2e53f",,"2022-03-22T16:45:00.000","2","DRIVER",,"1237755",,"HONDA","PILOT","IL","2013","NONE","PASSENGER","PERSONAL","N","TURNING ON RED",,,"1",,,,,,,,,,,,,,"Y","Y",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303419","ae2cac8e4505942f6597b67fd234d9bfbd78c99a7db63963dcfae21b951bbc0474d417fbb7467cb04292bfd5158ee5a0d3296d01af9f39114ed3dcbdf66d5379",,"2022-03-22T16:40:00.000","1","DRIVER",,"1237831",,"NISSAN","SENTRA","IN","2010","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303420","ae2cac8e4505942f6597b67fd234d9bfbd78c99a7db63963dcfae21b951bbc0474d417fbb7467cb04292bfd5158ee5a0d3296d01af9f39114ed3dcbdf66d5379",,"2022-03-22T16:40:00.000","2","DRIVER",,"1237830",,"TOYOTA","COROLLA","IL","2021","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303329","e97ee7b9dafc1f91d9cb7914f8da6e29044f8752ba4a1393cebc2b68056ec622629f152fd5cac0163f828e0fbbf3531828c1975d1620042743c9732afb6bba2f",,"2022-03-22T16:39:00.000","1","DRIVER",,"1237736",,"HYUNDAI","TUCSON","IL","2021","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","MERGING",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303330","e97ee7b9dafc1f91d9cb7914f8da6e29044f8752ba4a1393cebc2b68056ec622629f152fd5cac0163f828e0fbbf3531828c1975d1620042743c9732afb6bba2f",,"2022-03-22T16:39:00.000","2","DRIVER",,"1237741",,"TOYOTA","PRIUS","AZ","2016","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
